"Net","Sta","Lat [°]","Lon [°]","Elev [m]","Open","Rest.","Country","Station Name","Affiliation","Start","End","Info"
"NL","G404","53.2250 N","6.8099 E","2","Yes","No","","Schildwolde","KNMI","2014","-","details"
"NL","G410","53.2234 N","6.8919 E","2","Yes","No","","Noordbroek","KNMI","2015","-","details"
"NL","G411","53.2234 N","6.8919 E","2","Yes","No","","Noordbroek","KNMI","2015","-","details"
"NL","G412","53.2234 N","6.8919 E","2","Yes","No","","Noordbroek","KNMI","2015","-","details"
"NL","G413","53.2234 N","6.8919 E","2","Yes","No","","Noordbroek","KNMI","2015","-","details"
"NL","G414","53.2234 N","6.8919 E","2","Yes","No","","Noordbroek","KNMI","2015","-","details"
"NL","G420","53.2217 N","6.9886 E","2","Yes","No","","Nieuwolda","KNMI","2015","-","details"
"NL","G421","53.2217 N","6.9886 E","2","Yes","No","","Nieuwolda","KNMI","2015","-","details"
"NL","G422","53.2217 N","6.9886 E","2","Yes","No","","Nieuwolda","KNMI","2015","-","details"
"NL","G423","53.2217 N","6.9886 E","2","Yes","No","","Nieuwolda","KNMI","2015","-","details"
"NL","G424","53.2217 N","6.9886 E","2","Yes","No","","Nieuwolda","KNMI","2015","-","details"
"NL","G430","53.2319 N","7.0791 E","2","Yes","No","","Finsterwolde","KNMI","2015","-","details"
"NL","G431","53.2319 N","7.0791 E","2","Yes","No","","Finsterwolde","KNMI","2015","-","details"
"NL","G432","53.2319 N","7.0791 E","2","Yes","No","","Finsterwolde","KNMI","2015","-","details"
"NL","G433","53.2319 N","7.0791 E","2","Yes","No","","Finsterwolde","KNMI","2015","-","details"
"NL","G434","53.2319 N","7.0791 E","2","Yes","No","","Finsterwolde","KNMI","2015","-","details"
"NL","G440","53.2042 N","6.6840 E","2","Yes","No","","Harkstede","KNMI","2015","-","details"
"NL","G441","53.2042 N","6.6840 E","2","Yes","No","","Harkstede","KNMI","2015","-","details"
"NL","G442","53.2042 N","6.6840 E","2","Yes","No","","Harkstede","KNMI","2015","-","details"
"NL","G443","53.2042 N","6.6840 E","2","Yes","No","","Harkstede","KNMI","2015","-","details"
"NL","G444","53.2042 N","6.6840 E","2","Yes","No","","Harkstede","KNMI","2015","-","details"
"NL","G450","53.1995 N","6.7645 E","2","Yes","No","","Ruiten","KNMI","2014","-","details"
"NL","G451","53.1995 N","6.7645 E","2","Yes","No","","Ruiten","KNMI","2014","-","details"
"NL","G452","53.1995 N","6.7645 E","2","Yes","No","","Ruiten","KNMI","2014","-","details"
"NL","G453","53.1995 N","6.7645 E","2","Yes","No","","Ruiten","KNMI","2014","-","details"
"NL","G454","53.1995 N","6.7645 E","2","Yes","No","","Ruiten","KNMI","2014","-","details"
"NL","G460","53.1978 N","6.8498 E","2","Yes","No","","Noordbroek","KNMI","2014","-","details"
"NL","G461","53.1978 N","6.8498 E","2","Yes","No","","Noordbroek","KNMI","2014","-","details"
"NL","G462","53.1978 N","6.8498 E","2","Yes","No","","Noordbroek","KNMI","2014","-","details"
"NL","G463","53.1978 N","6.8498 E","2","Yes","No","","Noordbroek","KNMI","2014","-","details"
"NL","G464","53.1978 N","6.8498 E","2","Yes","No","","Noordbroek","KNMI","2014","-","details"
"NL","G470","53.1964 N","6.9413 E","2","Yes","No","","Nieuw Scheemda","KNMI","2016","-","details"
"NL","G471","53.1964 N","6.9413 E","2","Yes","No","","Nieuw Scheemda","KNMI","2016","-","details"
"NL","G472","53.1964 N","6.9413 E","2","Yes","No","","Nieuw Scheemda","KNMI","2016","-","details"
"NL","G473","53.1964 N","6.9413 E","2","Yes","No","","Nieuw Scheemda","KNMI","2016","-","details"
"NL","G474","53.1964 N","6.9413 E","2","Yes","No","","Nieuw Scheemda","KNMI","2016","-","details"
"NL","G480","53.1973 N","7.0290 E","2","Yes","No","","Midwolda","KNMI","2016","-","details"
"NL","G481","53.1973 N","7.0290 E","2","Yes","No","","Midwolda","KNMI","2016","-","details"
"NL","G482","53.1973 N","7.0290 E","2","Yes","No","","Midwolda","KNMI","2016","-","details"
"NL","G483","53.1973 N","7.0290 E","2","Yes","No","","Midwolda","KNMI","2016","-","details"
"NL","G484","53.1973 N","7.0290 E","2","Yes","No","","Midwolda","KNMI","2016","-","details"
"NL","G490","53.1765 N","6.7306 E","2","Yes","No","","Kolham","KNMI","2014","-","details"
"NL","G491","53.1765 N","6.7306 E","2","Yes","No","","Kolham","KNMI","2014","-","details"
"NL","G492","53.1765 N","6.7306 E","2","Yes","No","","Kolham","KNMI","2014","-","details"
"NL","G493","53.1765 N","6.7306 E","2","Yes","No","","Kolham","KNMI","2014","-","details"
"NL","G494","53.1765 N","6.7306 E","2","Yes","No","","Kolham","KNMI","2014","-","details"
"NL","G500","53.1745 N","6.8093 E","2","Yes","No","","Sappemeer","KNMI","2015","-","details"
"NL","G501","53.1745 N","6.8093 E","2","Yes","No","","Sappemeer","KNMI","2015","-","details"
"NL","G502","53.1745 N","6.8093 E","2","Yes","No","","Sappemeer","KNMI","2015","-","details"
"NL","G503","53.1745 N","6.8093 E","2","Yes","No","","Sappemeer","KNMI","2015","-","details"
"NL","G504","53.1745 N","6.8093 E","2","Yes","No","","Sappemeer","KNMI","2015","-","details"
"NL","G510","53.1732 N","6.8848 E","2","Yes","No","","Zuidbroek","KNMI","2015","-","details"
"NL","G511","53.1732 N","6.8848 E","2","Yes","No","","Zuidbroek","KNMI","2015","-","details"
"NL","G512","53.1732 N","6.8848 E","2","Yes","No","","Zuidbroek","KNMI","2015","-","details"
"NL","G513","53.1732 N","6.8848 E","2","Yes","No","","Zuidbroek","KNMI","2015","-","details"
"NL","G514","53.1732 N","6.8848 E","2","Yes","No","","Zuidbroek","KNMI","2015","-","details"
"NL","G520","53.1699 N","6.9837 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G521","53.1699 N","6.9837 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G522","53.1699 N","6.9837 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G523","53.1699 N","6.9837 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G524","53.1699 N","6.9837 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G530","53.1674 N","7.0801 E","2","Yes","No","","Beerta","KNMI","2015","-","details"
"NL","G531","53.1674 N","7.0801 E","2","Yes","No","","Beerta","KNMI","2015","-","details"
"NL","G532","53.1674 N","7.0801 E","2","Yes","No","","Beerta","KNMI","2015","-","details"
"NL","G533","53.1674 N","7.0801 E","2","Yes","No","","Beerta","KNMI","2015","-","details"
"NL","G534","53.1674 N","7.0801 E","2","Yes","No","","Beerta","KNMI","2015","-","details"
"NL","G540","53.1243 N","6.7580 E","2","Yes","No","","Kielwinde","KNMI","2015","-","details"
"NL","G541","53.1243 N","6.7580 E","2","Yes","No","","Kielwinde","KNMI","2015","-","details"
"NL","G542","53.1243 N","6.7580 E","2","Yes","No","","Kielwinde","KNMI","2015","-","details"
"NL","G543","53.1243 N","6.7580 E","2","Yes","No","","Kielwinde","KNMI","2015","-","details"
"NL","G544","53.1243 N","6.7580 E","2","Yes","No","","Kielwinde","KNMI","2015","-","details"
"NL","G550","53.1433 N","6.8461 E","2","Yes","No","","Muntendam","KNMI","2015","-","details"
"NL","G551","53.1433 N","6.8461 E","2","Yes","No","","Muntendam","KNMI","2015","-","details"
"NL","G552","53.1433 N","6.8461 E","2","Yes","No","","Muntendam","KNMI","2015","-","details"
"NL","G553","53.1433 N","6.8461 E","2","Yes","No","","Muntendam","KNMI","2015","-","details"
"NL","G554","53.1433 N","6.8461 E","2","Yes","No","","Muntendam","KNMI","2015","-","details"
"NL","G560","53.1484 N","6.9309 E","2","Yes","No","","Meeden","KNMI","2015","-","details"
"NL","G561","53.1484 N","6.9309 E","2","Yes","No","","Meeden","KNMI","2015","-","details"
"NL","G562","53.1484 N","6.9309 E","2","Yes","No","","Meeden","KNMI","2015","-","details"
"NL","G563","53.1484 N","6.9309 E","2","Yes","No","","Meeden","KNMI","2015","-","details"
"NL","G564","53.1484 N","6.9309 E","2","Yes","No","","Meeden","KNMI","2015","-","details"
"NL","G570","53.1351 N","7.0222 E","2","Yes","No","","Winschoten","KNMI","2015","-","details"
"NL","G571","53.1351 N","7.0222 E","2","Yes","No","","Winschoten","KNMI","2015","-","details"
"NL","G572","53.1351 N","7.0222 E","2","Yes","No","","Winschoten","KNMI","2015","-","details"
"NL","G573","53.1351 N","7.0222 E","2","Yes","No","","Winschoten","KNMI","2015","-","details"
"NL","G574","53.1351 N","7.0222 E","2","Yes","No","","Winschoten","KNMI","2015","-","details"
"NL","G580","53.1103 N","6.9071 E","2","Yes","No","","Veendam","KNMI","2015","-","details"
"NL","G581","53.1103 N","6.9071 E","2","Yes","No","","Veendam","KNMI","2015","-","details"
"NL","G582","53.1103 N","6.9071 E","2","Yes","No","","Veendam","KNMI","2015","-","details"
"NL","G583","53.1103 N","6.9071 E","2","Yes","No","","Veendam","KNMI","2015","-","details"
"NL","G584","53.1103 N","6.9071 E","2","Yes","No","","Veendam","KNMI","2015","-","details"
"NL","G590","53.1160 N","6.9877 E","2","Yes","No","","Oude Pekelaar","KNMI","2015","-","details"
"NL","G591","53.1160 N","6.9877 E","2","Yes","No","","Oude Pekelaar","KNMI","2015","-","details"
"NL","G592","53.1160 N","6.9877 E","2","Yes","No","","Oude Pekelaar","KNMI","2015","-","details"
"NL","G593","53.1160 N","6.9877 E","2","Yes","No","","Oude Pekelaar","KNMI","2015","-","details"
"NL","G594","53.1160 N","6.9877 E","2","Yes","No","","Oude Pekelaar","KNMI","2015","-","details"
"NL","G600","53.2979 N","7.0752 E","2","Yes","No","","Ter Munten","KNMI","2015","-","details"
"NL","G601","53.2979 N","7.0752 E","2","Yes","No","","Ter Munten","KNMI","2015","-","details"
"NL","G602","53.2979 N","7.0752 E","2","Yes","No","","Ter Munten","KNMI","2015","-","details"
"NL","G603","53.2979 N","7.0752 E","2","Yes","No","","Ter Munten","KNMI","2015","-","details"
"NL","G604","53.2979 N","7.0752 E","2","Yes","No","","Ter Munten","KNMI","2015","-","details"
"NL","G610","53.3819 N","6.6813 E","2","Yes","No","","Zandeweer","KNMI","2015","-","details"
"NL","G611","53.3819 N","6.6813 E","2","Yes","No","","Zandeweer","KNMI","2015","-","details"
"NL","G612","53.3819 N","6.6813 E","2","Yes","No","","Zandeweer","KNMI","2015","-","details"
"NL","G613","53.3819 N","6.6813 E","2","Yes","No","","Zandeweer","KNMI","2015","-","details"
"NL","G614","53.3819 N","6.6813 E","2","Yes","No","","Zandeweer","KNMI","2015","-","details"
"NL","G620","53.3870 N","6.8419 E","2","Yes","No","","Spijk","KNMI","2015","-","details"
"NL","G621","53.3870 N","6.8419 E","2","Yes","No","","Spijk","KNMI","2015","-","details"
"NL","G622","53.3870 N","6.8419 E","2","Yes","No","","Spijk","KNMI","2015","-","details"
"NL","G623","53.3870 N","6.8419 E","2","Yes","No","","Spijk","KNMI","2015","-","details"
"NL","G624","53.3870 N","6.8419 E","2","Yes","No","","Spijk","KNMI","2015","-","details"
"NL","G630","53.3314 N","6.9109 E","2","Yes","No","","Delfzijl","KNMI","2015","-","details"
"NL","G631","53.3314 N","6.9109 E","2","Yes","No","","Delfzijl","KNMI","2015","-","details"
"NL","G632","53.3314 N","6.9109 E","2","Yes","No","","Delfzijl","KNMI","2015","-","details"
"NL","G633","53.3314 N","6.9109 E","2","Yes","No","","Delfzijl","KNMI","2015","-","details"
"NL","G634","53.3314 N","6.9109 E","2","Yes","No","","Delfzijl","KNMI","2015","-","details"
"NL","G640","53.2207 N","7.0380 E","2","Yes","No","","Oostwold","KNMI","2015","-","details"
"NL","G641","53.2207 N","7.0380 E","2","Yes","No","","Oostwold","KNMI","2015","-","details"
"NL","G642","53.2207 N","7.0380 E","2","Yes","No","","Oostwold","KNMI","2015","-","details"
"NL","G643","53.2207 N","7.0380 E","2","Yes","No","","Oostwold","KNMI","2015","-","details"
"NL","G644","53.2207 N","7.0380 E","2","Yes","No","","Oostwold","KNMI","2015","-","details"
"NL","G650","53.1692 N","6.9543 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G651","53.1692 N","6.9543 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G652","53.1692 N","6.9543 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G653","53.1692 N","6.9543 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G654","53.1692 N","6.9543 E","2","Yes","No","","Scheemda","KNMI","2015","-","details"
"NL","G660","53.1794 N","6.5852 E","2","Yes","No","","Haren","KNMI","2015","-","details"
"NL","G661","53.1794 N","6.5852 E","2","Yes","No","","Haren","KNMI","2015","-","details"
"NL","G662","53.1794 N","6.5852 E","2","Yes","No","","Haren","KNMI","2015","-","details"
"NL","G663","53.1794 N","6.5852 E","2","Yes","No","","Haren","KNMI","2015","-","details"
"NL","G664","53.1794 N","6.5852 E","2","Yes","No","","Haren","KNMI","2015","-","details"
"NL","G670","53.3213 N","6.8228 E","2","Yes","No","","Appingedam","KNMI","2015","-","details"
"NL","G671","53.3213 N","6.8228 E","2","Yes","No","","Appingedam","KNMI","2015","-","details"
"NL","G672","53.3213 N","6.8228 E","2","Yes","No","","Appingedam","KNMI","2015","-","details"
"NL","G673","53.3213 N","6.8228 E","2","Yes","No","","Appingedam","KNMI","2015","-","details"
"NL","G674","53.3213 N","6.8228 E","2","Yes","No","","Appingedam","KNMI","2015","-","details"
"NL","G680","53.2351 N","6.6347 E","2","Yes","No","","Ruicherbrug","KNMI","2015","-","details"
"NL","G681","53.2351 N","6.6347 E","2","Yes","No","","Ruicherbrug","KNMI","2015","-","details"
"NL","G682","53.2351 N","6.6347 E","2","Yes","No","","Ruicherbrug","KNMI","2015","-","details"
"NL","G683","53.2351 N","6.6347 E","2","Yes","No","","Ruicherbrug","KNMI","2015","-","details"
"NL","G684","53.2351 N","6.6347 E","2","Yes","No","","Ruicherbrug","KNMI","2015","-","details"
"NL","G690","53.2128 N","6.6438 E","2","Yes","No","","Engelbert","KNMI","2015","-","details"
"NL","G691","53.2128 N","6.6438 E","2","Yes","No","","Engelbert","KNMI","2015","-","details"
"NL","G692","53.2128 N","6.6438 E","2","Yes","No","","Engelbert","KNMI","2015","-","details"
"NL","G693","53.2128 N","6.6438 E","2","Yes","No","","Engelbert","KNMI","2015","-","details"
"NL","G694","53.2128 N","6.6438 E","2","Yes","No","","Engelbert","KNMI","2015","-","details"
"NL","G700","53.2385 N","6.5368 E","2","Yes","No","","Groningen - Universiteitscomplex","KNMI","2016","-","details"
"NL","G701","53.2385 N","6.5368 E","2","Yes","No","","Groningen - Universiteitscomplex","KNMI","2016","-","details"
"NL","G702","53.2385 N","6.5368 E","2","Yes","No","","Groningen - Universiteitscomplex","KNMI","2016","-","details"
"NL","G703","53.2385 N","6.5368 E","2","Yes","No","","Groningen - Universiteitscomplex","KNMI","2016","-","details"
"NL","G704","53.2385 N","6.5368 E","2","Yes","No","","Groningen - Universiteitscomplex","KNMI","2016","-","details"
"NL","G710","53.1483 N","6.6507 E","2","Yes","No","","Onnen","KNMI","2017","-","details"
"NL","G730","53.2719 N","6.4301 E","2","Yes","No","","Den Ham","KNMI","2017","-","details"
"NL","G740","53.3043 N","6.3894 E","2","Yes","No","","Oldenhove","KNMI","2017","-","details"
"NL","G750","53.3078 N","6.4875 E","2","Yes","No","","Garnwerd","KNMI","2017","-","details"
"NL","G760","53.3507 N","6.3901 E","2","Yes","No","","Zuurdijk","KNMI","2017","-","details"
"NL","G770","53.3403 N","6.3304 E","2","Yes","No","","Niekerk","KNMI","2017","-","details"
"NL","G780","53.3648 N","6.4894 E","2","Yes","No","","Baflo","KNMI","2017","-","details"
"NL","G790","53.2128 N","6.6438 E","2","Yes","No","","Hornhuizen","KNMI","2017","-","details"
"NL","G800","53.4154 N","6.4876 E","2","Yes","No","","Westernieland","KNMI","2017","-","details"
"NL","GUR1","51.1687 N","5.7846 E","30","Yes","No","","Neeritter   n","KNMI","2006","-","details"
"NL","HGN","50.7640 N","5.9317 E","135","Yes","No","The Nederlands","Heimansgroeve","NL - Netherlands Seismic Network","2001","-","details"
"NL","HWF1","53.0710 N","6.3512 E","7","Yes","No","","Haulerwijk (Een) niveau 1","KNMI","1995","-","details"
"NL","HWF2","53.0710 N","6.3512 E","7","Yes","No","","Haulerwijk (Een) niveau 2","KNMI","1995","-","details"
"NL","HWF3","53.0710 N","6.3512 E","7","Yes","No","","Haulerwijk (Een) niveau 3","KNMI","1995","-","details"
"NL","HWF4","53.0710 N","6.3512 E","7","Yes","No","","Haulerwijk (Een) niveau 4","KNMI","1995","-","details"
"NL","IS103","52.9152 N","6.8965 E","-1","Yes","No","The Netherlands","Exloerveen","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS106","52.8736 N","6.9848 E","-1","Yes","No","The Netherlands","Valthermond","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS107","52.9213 N","7.0965 E","-2","Yes","No","The Netherlands","Ter Wisch","NL - Netherlands Seismic Network","2012","-","details"
"NL","IS205","52.8579 N","6.8970 E","-1","Yes","No","The Netherlands","Valthe","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS206","52.8119 N","6.8224 E","0","Yes","No","The Netherlands","Het Haantje","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS207","52.7579 N","6.9723 E","-1","Yes","No","The Netherlands","Nieuw-Dordrecht","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS208","52.6687 N","6.9179 E","-1","Yes","No","The Netherlands","Schonebeek","NL - Netherlands Seismic Network","2012","-","details"
"NL","IS302","52.9010 N","6.8487 E","1","Yes","No","The Netherlands","Exloo","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS306","52.8896 N","6.7436 E","1","Yes","No","The Netherlands","Ellertshaar","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS307","52.8039 N","6.6797 E","1","Yes","No","The Netherlands","Oldeveen","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS311","52.8118 N","6.3947 E","1","Yes","No","The Netherlands","Dwingeloo","NL - Netherlands Seismic Network","2012","-","details"
"NL","IS406","53.0151 N","6.7554 E","1","Yes","No","The Netherlands","Gieten","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS411","53.0355 N","6.6356 E","1","Yes","No","The Netherlands","Taarlo","NL - Netherlands Seismic Network","2012","-","details"
"NL","IS412","52.9149 N","6.6066 E","1","Yes","No","The Netherlands","Westerbork","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS503","52.9453 N","6.8502 E","1","Yes","No","The Netherlands","Buinen","NL - Netherlands Seismic Network","2012","-","details"
"NL","IS508","53.2395 N","6.9533 E","1","Yes","No","The Netherlands","Nieuwolda","NL - Netherlands Seismic Network","2011","-","details"
"NL","IS509","53.4084 N","6.7849 E","1","Yes","No","The Netherlands","Roodeschool-Spijk","NL - Netherlands Seismic Network","2011","-","details"
"NL","MAME","50.8000 N","5.9727 E","154","Yes","No","","Mamelis","KNMI","2015","-","details"
"NL","N010","53.1185 N","6.4733 E","2","Yes","No","","Lieveren","KNMI","2016","-","details"
"NL","N011","53.1185 N","6.4733 E","2","Yes","No","","Lieveren","KNMI","2016","-","details"
"NL","N012","53.1185 N","6.4733 E","2","Yes","No","","Lieveren","KNMI","2016","-","details"
"NL","N013","53.1185 N","6.4733 E","2","Yes","No","","Lieveren","KNMI","2016","-","details"
"NL","N014","53.1185 N","6.4733 E","2","Yes","No","","Lieveren","KNMI","2016","-","details"
"NL","N020","53.0720 N","6.4530 E","2","Yes","No","","Norg","KNMI","2016","-","details"
"NL","N021","53.0720 N","6.4530 E","2","Yes","No","","Norg","KNMI","2016","-","details"
"NL","N022","53.0720 N","6.4530 E","2","Yes","No","","Norg","KNMI","2016","-","details"
"NL","N023","53.0720 N","6.4530 E","2","Yes","No","","Norg","KNMI","2016","-","details"
