1173|537|1|KAU|kappa Aurigids                          | annual |0|207.4|90.7|32|       |       |64.98|       |0.483|0.965|272.9|207.4|160.4|10|0|0|C/1957U1(Latyshev-Wild-Burnham)?        |                                                                                                                                                      |T   |2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A> 
1174|538|0|FFA|55 Arietids                             | annual |0|214|48.6|30.8|0.98|0.22|36.9|       |0.213|0.942|308.5|214|24|12|0|0|C/1948L1(Honda-Bernasconi)              |                                                                                                                                                      |T   |1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42...57S' target=_blank> Segon et al., 2014</A> 
1175|538|1|FFA|55 Arietids                             | annual |0|215.1|50.9|30.2|       |       |38.12|       |0.187|0.957|311.3|215.1|24.1|5|0|0|C/1948L1(Honda-Bernasconi)              |                                                                                                                                                      |T   |2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A> 
1176|539|0|ACP|alpha Cepheids                          | annual |0|281|318|64|-0.45|-0.32|15.9|       |0.979|0.635|182|281|22.9|41|0|0|255P(Levy)                              |                                                                                                                                                      |T   |1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42...57S' target=_blank> Segon et al., 2014</A> 
1177|540|0|TCR|theta Craterids                         | annual |0|283|175.9|-7.4|0.7|-0.28|70.2|       |0.821|0.971|48|103|164.5|19|0|0|C/2012C2(Bruenjes)                      |                                                                                                                                                      |T   |1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42...57S' target=_blank> Segon et al., 2014</A> 
1178|541|0|SSD|66 Draconids                            | annual |0|255.2|302|62|-0.54|-0.3|18.2|       |0.981|0.657|184.8|255.2|27.2|43|0|0|2001XQ                                  |                                                                                                                                                      |T   |1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42...57S' target=_blank> Segon et al., 2014</A> 
1179|542|0|DES|delta Sextantids                        | annual |0|263.3|158|-1.9|0.72|-0.29|69.4|       |0.835|0.92|46.7|83.3|161|39|0|0|1942R1(Daimaca)?                        |                                                                                                                                                      |T   |1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42...57S' target=_blank> Segon et al., 2014</A> 
1180|543|0|TTB|22 Bootids                              | annual |0|284.1|212.5|17.1|0.75|-0.21|65|       |0.928|0.922|152.3|284.1|130.3|21|0|0|1793A1(Gregory)?                        |                                                                                                                                                      |T   |1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42...57S' target=_blank> Segon et al., 2014</A> 
1181|543|1|TTB|22 Bootids                              | annual |-2|281.9|211.3|20.5|       |       |63.5|7.99|0.938|0.883|154.2|281.9|125.7|7|0|0|                                        |                                                                                                                                                      |C   |2) Jenniskens et al., 2018 sub. to PSS
1182|544|0|JNH|January nu Hydrids                      | annual |0|289.6|161|-11.7|0.69|-0.36|62|       |0.417|0.976|99.6|109.6|135.1|15|0|0|1787G1(Mechain)                         |                                                                                                                                                      |T   |1) <A href='http://adsabs.harvard.edu/abs/2014JIMO...42...57S' target=_blank> Segon et al., 2014</A> 
1183|544|1|JNH|January nu Hydrids                      | annual |-2|286.5|163.4|-10.9|       |       |63.2|6.08|0.501|0.919|91.5|106.5|142.7|26|0|0|                                        |                                                                                                                                                      |C   |2) Jenniskens et al., 2018 sub. to PSS
