# Shower lookup table measured using GMN data up to May 18, 2023
# Using the wmpl.Utils.ShowerTableMeasurement script in WMPL
# 
# The table is sampled at 0.2 deg solar longitude. The SCE (Sun-centered 
# ecliptic) longitude is the ecliptic longitude minus the solar 
# longitude. The "Disp" column is the measured dispersion which changes 
# over time. A meteor is considered a shower member if it has been observed 
# within 1 deg of solar longitude of a table entry, within 10% of Vg, and
# within the listed dispersion.
#
# IAU showers not present in the table:
# XRI, BIN, OSE, NDD, LOP, FSO, DRG, MXA, HNJ, FCL, LAP, NMV, AAC, VOL, ZPH, 
# ILU, EGR, TPG, JDP, ODS, CRN, OEV, TSC, MBA, BEC, AST, ZPA, EVO, NMD, JMD, 
# OAB, SEC, FVI, AGE, ATH, OVI, PPE, FBO, OMH, 
# 
# Sol  SCE lon  SCE lat       Vg  Disp  IAU IAU
# deg      deg      deg     km/s  deg    No  cd
# 
273.0  175.275  -46.207   24.382  3.74  308 PIP
273.0  270.691  -43.807   58.018  3.27  318 MVE
273.0  328.067   16.458   44.793  3.23  330 SSE
273.0  288.942   -5.887   68.803  1.74  335 XVI
273.0  260.247  -30.985   63.689  3.44  340 TPY
273.0  210.043  -30.070   43.397  3.15  395 GCM
273.0  293.158   15.133   66.192  3.15  428 DSV
273.0  283.805   18.759   68.009  2.09  502 DRV
273.0  210.013   -7.006   40.793  2.83  515 OLE
273.0  235.794  -13.967   61.462  1.50  529 EHY
273.0  246.705  -13.614   66.516  1.97  561 SSX
273.0  234.571   32.105   56.343  3.07  563 DOU
273.0  251.122   29.859   61.845  3.46  564 SUM
273.0  208.629    7.128   38.350  3.39  644 JLL
273.0  181.403    2.895   22.894  2.00  726 DEG
273.0  303.503   38.446   54.146  3.00  727 ISR
273.0  199.053    0.602   33.878  3.03  728 PGE
273.0  274.369   -6.328   70.470  3.36  729 DCO
273.0  209.372    6.443   40.437  2.51  747 JKL
273.0  260.092  -60.194   43.090  3.52  784 KVE
273.0  276.694  -59.587   45.891  3.26  785 TCD
273.0  210.745  -37.531   42.756  3.22  786 SXP
273.0  303.360   81.262   26.154  3.10  843 DMD
273.2  242.610   20.632   62.897  1.64   20 COM
273.2  191.409    1.853   28.671  3.09   96 NCC
273.2  189.628   -4.950   27.526  2.67   97 SCC
273.2  272.202  -12.680   69.880  3.41  101 PIH
273.2  218.980   23.862   50.744  3.03  252 ALY
273.2  207.307   -9.192   36.800  3.07  253 CMI
273.2  186.819    2.476   26.094  2.75  256 ORN
273.2  184.631   -5.457   24.739  2.49  257 ORS
273.2  175.461   -8.703   19.643  3.72  288 DSA
273.2  175.335  -46.347   24.406  3.73  308 PIP
273.2  270.755  -43.757   58.074  3.27  318 MVE
273.2  328.000   16.450   44.840  3.21  330 SSE
273.2  288.890   -5.901   68.815  1.71  335 XVI
273.2  260.264  -30.948   63.702  3.42  340 TPY
273.2  210.036  -30.075   43.399  3.14  395 GCM
273.2  293.133   15.155   66.192  3.17  428 DSV
273.2  283.778   18.804   68.009  2.09  502 DRV
273.2  210.011   -6.999   40.790  2.83  515 OLE
273.2  235.768  -13.958   61.451  1.50  529 EHY
273.2  246.705  -13.593   66.542  1.97  561 SSX
273.2  234.588   32.127   56.345  3.05  563 DOU
273.2  251.100   29.872   61.824  3.50  564 SUM
273.2  208.603    7.133   38.328  3.39  644 JLL
273.2  181.324    2.882   22.866  1.86  726 DEG
273.2  303.666   38.441   54.092  3.03  727 ISR
273.2  199.030    0.623   33.887  3.06  728 PGE
273.2  274.294   -6.280   70.461  3.40  729 DCO
273.2  209.359    6.444   40.424  2.51  747 JKL
273.2  260.146  -60.166   43.093  3.52  784 KVE
273.2  276.769  -59.537   45.940  3.28  785 TCD
273.2  210.651  -37.590   42.706  3.26  786 SXP
273.2  303.758   81.213   26.175  3.12  843 DMD
273.4  242.599   20.617   62.897  1.63   20 COM
273.4  191.385    1.858   28.660  3.09   96 NCC
273.4  189.615   -4.947   27.521  2.68   97 SCC
273.4  272.157  -12.665   69.886  3.41  101 PIH
273.4  219.013   23.867   50.766  3.02  252 ALY
273.4  207.291   -9.195   36.784  3.07  253 CMI
273.4  186.776    2.478   26.074  2.73  256 ORN
273.4  184.590   -5.461   24.718  2.49  257 ORS
273.4  175.430   -8.708   19.636  3.69  288 DSA
273.4  175.394  -46.487   24.429  3.73  308 PIP
273.4  270.819  -43.706   58.129  3.27  318 MVE
273.4  327.933   16.442   44.886  3.19  330 SSE
273.4  288.838   -5.914   68.828  1.67  335 XVI
273.4  260.280  -30.910   63.716  3.41  340 TPY
273.4  210.029  -30.081   43.401  3.12  395 GCM
273.4  293.109   15.178   66.193  3.19  428 DSV
273.4  283.752   18.849   68.009  2.09  502 DRV
273.4  210.010   -6.992   40.788  2.84  515 OLE
273.4  235.742  -13.948   61.441  1.50  529 EHY
273.4  246.706  -13.571   66.568  1.97  561 SSX
273.4  234.606   32.149   56.348  3.02  563 DOU
273.4  251.077   29.886   61.803  3.46  564 SUM
273.4  208.576    7.137   38.305  3.38  644 JLL
273.4  181.244    2.868   22.838  1.71  726 DEG
273.4  303.830   38.435   54.038  3.07  727 ISR
273.4  199.007    0.644   33.897  3.09  728 PGE
273.4  274.219   -6.232   70.452  3.44  729 DCO
273.4  209.346    6.445   40.410  2.51  747 JKL
273.4  260.199  -60.139   43.096  3.52  784 KVE
273.4  276.845  -59.486   45.989  3.30  785 TCD
273.4  210.558  -37.650   42.656  3.29  786 SXP
273.4  304.156   81.165   26.197  3.14  843 DMD
273.6  242.589   20.602   62.897  1.62   20 COM
273.6  191.361    1.863   28.648  3.09   96 NCC
273.6  189.601   -4.944   27.516  2.69   97 SCC
273.6  272.111  -12.651   69.891  3.42  101 PIH
273.6  219.046   23.873   50.788  3.01  252 ALY
273.6  207.275   -9.198   36.769  3.07  253 CMI
273.6  186.734    2.480   26.054  2.72  256 ORN
273.6  184.548   -5.466   24.698  2.49  257 ORS
273.6  175.400   -8.713   19.629  3.66  288 DSA
273.6  175.454  -46.627   24.453  3.72  308 PIP
273.6  270.883  -43.656   58.185  3.27  318 MVE
273.6  327.866   16.435   44.932  3.17  330 SSE
273.6  288.786   -5.927   68.840  1.64  335 XVI
273.6  260.297  -30.872   63.730  3.40  340 TPY
273.6  210.022  -30.087   43.403  3.11  395 GCM
273.6  293.084   15.200   66.193  3.21  428 DSV
273.6  283.725   18.893   68.009  2.09  502 DRV
273.6  210.009   -6.984   40.785  2.85  515 OLE
273.6  235.716  -13.939   61.430  1.50  529 EHY
273.6  246.706  -13.549   66.594  1.97  561 SSX
273.6  234.623   32.172   56.351  2.99  563 DOU
273.6  251.054   29.900   61.782  3.42  564 SUM
273.6  208.549    7.142   38.282  3.37  644 JLL
273.6  181.165    2.855   22.810  1.71  726 DEG
273.6  303.993   38.430   53.984  3.10  727 ISR
273.6  198.984    0.666   33.907  3.12  728 PGE
273.6  274.144   -6.185   70.443  3.48  729 DCO
273.6  209.333    6.445   40.397  2.51  747 JKL
273.6  260.253  -60.112   43.098  3.51  784 KVE
273.6  276.921  -59.435   46.037  3.32  785 TCD
273.6  210.465  -37.709   42.606  3.33  786 SXP
273.6  304.554   81.116   26.218  3.16  843 DMD
273.8  242.579   20.587   62.897  1.61   20 COM
273.8  191.338    1.869   28.637  3.09   96 NCC
273.8  189.587   -4.942   27.511  2.70   97 SCC
273.8  272.065  -12.637   69.897  3.42  101 PIH
273.8  219.078   23.879   50.810  3.00  252 ALY
273.8  207.259   -9.201   36.753  3.07  253 CMI
273.8  186.691    2.481   26.034  2.70  256 ORN
273.8  184.506   -5.471   24.677  2.49  257 ORS
273.8  175.370   -8.717   19.622  3.63  288 DSA
273.8  175.513  -46.767   24.476  3.72  308 PIP
273.8  270.947  -43.606   58.241  3.27  318 MVE
273.8  327.799   16.427   44.978  3.16  330 SSE
273.8  288.734   -5.940   68.852  1.60  335 XVI
273.8  260.314  -30.834   63.744  3.39  340 TPY
273.8  210.015  -30.092   43.405  3.09  395 GCM
273.8  293.060   15.223   66.193  3.24  428 DSV
273.8  283.699   18.938   68.009  2.09  502 DRV
273.8  210.008   -6.977   40.783  2.86  515 OLE
273.8  235.689  -13.930   61.420  1.50  529 EHY
273.8  246.706  -13.527   66.620  1.97  561 SSX
273.8  234.641   32.194   56.354  2.97  563 DOU
273.8  251.032   29.914   61.761  3.38  564 SUM
273.8  208.522    7.146   38.259  3.37  644 JLL
273.8  181.086    2.842   22.782  1.71  726 DEG
273.8  304.157   38.425   53.930  3.14  727 ISR
273.8  198.961    0.687   33.916  3.15  728 PGE
273.8  274.069   -6.137   70.433  3.49  729 DCO
273.8  209.321    6.446   40.383  2.51  747 JKL
273.8  260.306  -60.084   43.101  3.51  784 KVE
273.8  276.996  -59.385   46.086  3.34  785 TCD
273.8  210.371  -37.768   42.556  3.36  786 SXP
273.8  304.952   81.067   26.239  3.17  843 DMD
274.0  242.568   20.572   62.897  1.61   20 COM
274.0  191.314    1.874   28.626  3.09   96 NCC
274.0  189.573   -4.939   27.506  2.71   97 SCC
274.0  272.020  -12.622   69.902  3.42  101 PIH
274.0  219.111   23.885   50.832  3.00  252 ALY
274.0  207.242   -9.204   36.737  3.07  253 CMI
274.0  186.649    2.483   26.014  2.69  256 ORN
274.0  184.464   -5.476   24.657  2.49  257 ORS
274.0  175.339   -8.722   19.615  3.60  288 DSA
274.0  175.573  -46.907   24.499  3.71  308 PIP
274.0  271.011  -43.555   58.296  3.27  318 MVE
274.0  327.732   16.419   45.025  3.14  330 SSE
274.0  288.683   -5.953   68.865  1.57  335 XVI
274.0  260.330  -30.796   63.758  3.38  340 TPY
274.0  210.007  -30.098   43.407  3.07  395 GCM
274.0  293.036   15.245   66.193  3.26  428 DSV
274.0  283.673   18.982   68.009  2.09  502 DRV
274.0  210.006   -6.970   40.780  2.87  515 OLE
274.0  235.663  -13.920   61.409  1.50  529 EHY
274.0  246.706  -13.506   66.646  1.97  561 SSX
274.0  234.659   32.216   56.356  2.94  563 DOU
274.0  251.009   29.927   61.740  3.34  564 SUM
274.0  208.495    7.151   38.237  3.36  644 JLL
274.0  181.006    2.829   22.754  1.71  726 DEG
274.0  304.321   38.419   53.876  3.17  727 ISR
274.0  198.937    0.708   33.926  3.18  728 PGE
274.0  273.994   -6.089   70.424  3.46  729 DCO
274.0  209.308    6.446   40.370  2.51  747 JKL
274.0  260.359  -60.057   43.103  3.51  784 KVE
274.0  277.072  -59.334   46.135  3.36  785 TCD
274.0  210.278  -37.827   42.506  3.40  786 SXP
274.0  305.350   81.018   26.260  3.19  843 DMD
274.2  242.558   20.557   62.897  1.60   20 COM
274.2  191.290    1.879   28.615  3.09   96 NCC
274.2  189.559   -4.936   27.501  2.72   97 SCC
274.2  271.974  -12.608   69.908  3.42  101 PIH
274.2  219.144   23.890   50.854  3.00  252 ALY
274.2  207.226   -9.207   36.722  3.07  253 CMI
274.2  186.607    2.485   25.994  2.67  256 ORN
274.2  184.423   -5.481   24.636  2.49  257 ORS
274.2  175.309   -8.727   19.608  3.57  288 DSA
274.2  175.632  -47.047   24.523  3.71  308 PIP
274.2  271.075  -43.505   58.352  3.27  318 MVE
274.2  327.665   16.411   45.071  3.12  330 SSE
274.2  288.631   -5.966   68.877  1.53  335 XVI
274.2  260.347  -30.758   63.771  3.37  340 TPY
274.2  210.000  -30.103   43.409  3.06  395 GCM
274.2  293.011   15.268   66.194  3.28  428 DSV
274.2  283.646   19.027   68.009  2.09  502 DRV
274.2  210.005   -6.962   40.778  2.87  515 OLE
274.2  235.637  -13.911   61.398  1.50  529 EHY
274.2  246.707  -13.484   66.673  1.97  561 SSX
274.2  234.676   32.239   56.359  2.91  563 DOU
274.2  250.987   29.941   61.719  3.30  564 SUM
274.2  208.469    7.156   38.214  3.35  644 JLL
274.2  180.927    2.816   22.726  1.71  726 DEG
274.2  304.484   38.414   53.822  3.21  727 ISR
274.2  198.914    0.729   33.935  3.21  728 PGE
274.2  273.919   -6.042   70.415  3.43  729 DCO
274.2  209.295    6.447   40.356  2.51  747 JKL
274.2  260.413  -60.030   43.106  3.50  784 KVE
274.2  277.147  -59.284   46.183  3.37  785 TCD
274.2  210.185  -37.886   42.456  3.43  786 SXP
274.2  305.748   80.970   26.281  3.21  843 DMD
274.4  242.548   20.542   62.897  1.59   20 COM
274.4  191.266    1.885   28.604  3.09   96 NCC
274.4  189.546   -4.934   27.496  2.73   97 SCC
274.4  271.928  -12.594   69.913  3.43  101 PIH
274.4  219.176   23.896   50.876  3.00  252 ALY
274.4  207.210   -9.211   36.706  3.07  253 CMI
274.4  186.564    2.486   25.974  2.66  256 ORN
274.4  184.381   -5.486   24.616  2.49  257 ORS
274.4  175.279   -8.732   19.602  3.54  288 DSA
274.4  175.692  -47.187   24.546  3.70  308 PIP
274.4  271.139  -43.455   58.408  3.27  318 MVE
274.4  327.598   16.404   45.117  3.10  330 SSE
274.4  288.579   -5.979   68.889  1.50  335 XVI
274.4  260.363  -30.720   63.785  3.35  340 TPY
274.4  209.993  -30.109   43.411  3.04  395 GCM
274.4  292.987   15.290   66.194  3.31  428 DSV
274.4  283.620   19.071   68.009  2.09  502 DRV
274.4  210.004   -6.955   40.775  2.88  515 OLE
274.4  235.611  -13.901   61.388  1.50  529 EHY
274.4  246.707  -13.462   66.699  1.97  561 SSX
274.4  234.694   32.261   56.362  2.89  563 DOU
274.4  250.964   29.955   61.698  3.26  564 SUM
274.4  208.442    7.160   38.191  3.35  644 JLL
274.4  180.848    2.802   22.697  1.71  726 DEG
274.4  304.648   38.409   53.767  3.24  727 ISR
274.4  198.891    0.750   33.945  3.24  728 PGE
274.4  273.844   -5.994   70.406  3.40  729 DCO
274.4  209.283    6.448   40.343  2.51  747 JKL
274.4  260.466  -60.002   43.109  3.50  784 KVE
274.4  277.223  -59.233   46.232  3.39  785 TCD
274.4  210.091  -37.945   42.406  3.47  786 SXP
274.4  306.146   80.921   26.303  3.22  843 DMD
274.6  242.537   20.527   62.897  1.59   20 COM
274.6  191.242    1.890   28.593  3.09   96 NCC
274.6  189.532   -4.931   27.491  2.74   97 SCC
274.6  271.882  -12.579   69.919  3.43  101 PIH
274.6  219.209   23.902   50.898  3.00  252 ALY
274.6  207.194   -9.214   36.691  3.07  253 CMI
274.6  186.522    2.488   25.954  2.65  256 ORN
274.6  184.339   -5.491   24.595  2.49  257 ORS
274.6  175.248   -8.737   19.595  3.51  288 DSA
274.6  175.751  -47.328   24.569  3.70  308 PIP
274.6  271.204  -43.404   58.463  3.27  318 MVE
274.6  327.531   16.396   45.163  3.08  330 SSE
274.6  288.527   -5.992   68.902  1.50  335 XVI
274.6  260.380  -30.682   63.799  3.34  340 TPY
274.6  209.986  -30.115   43.413  3.02  395 GCM
274.6  292.963   15.312   66.194  3.33  428 DSV
274.6  283.593   19.116   68.008  2.09  502 DRV
274.6  210.003   -6.948   40.773  2.89  515 OLE
274.6  235.584  -13.892   61.377  1.50  529 EHY
274.6  246.707  -13.441   66.725  1.97  561 SSX
274.6  234.711   32.283   56.365  2.86  563 DOU
274.6  250.942   29.969   61.677  3.22  564 SUM
274.6  208.415    7.165   38.168  3.34  644 JLL
274.6  180.769    2.789   22.669  1.71  726 DEG
274.6  304.811   38.403   53.713  3.28  727 ISR
274.6  198.868    0.771   33.954  3.27  728 PGE
274.6  273.769   -5.946   70.397  3.38  729 DCO
274.6  209.270    6.448   40.329  2.51  747 JKL
274.6  260.520  -59.975   43.111  3.47  784 KVE
274.6  277.299  -59.182   46.281  3.41  785 TCD
274.6  209.998  -38.004   42.356  3.50  786 SXP
274.6  306.545   80.872   26.324  3.24  843 DMD
274.8  242.527   20.512   62.897  1.58   20 COM
274.8  191.218    1.895   28.581  3.09   96 NCC
274.8  189.518   -4.928   27.486  2.75   97 SCC
274.8  271.837  -12.565   69.924  3.43  101 PIH
274.8  219.242   23.908   50.920  3.00  252 ALY
274.8  207.177   -9.217   36.675  3.07  253 CMI
274.8  186.479    2.490   25.934  2.63  256 ORN
274.8  184.298   -5.496   24.575  2.49  257 ORS
274.8  175.218   -8.741   19.588  3.51  288 DSA
274.8  175.811  -47.468   24.593  3.69  308 PIP
274.8  271.268  -43.354   58.519  3.27  318 MVE
274.8  327.464   16.388   45.210  3.06  330 SSE
274.8  288.475   -6.005   68.914  1.50  335 XVI
274.8  260.396  -30.644   63.813  3.33  340 TPY
274.8  209.979  -30.120   43.415  3.01  395 GCM
274.8  292.938   15.335   66.194  3.35  428 DSV
274.8  283.567   19.160   68.008  2.09  502 DRV
274.8  210.001   -6.940   40.770  2.90  515 OLE
274.8  235.558  -13.883   61.366  1.50  529 EHY
274.8  246.707  -13.419   66.751  1.97  561 SSX
274.8  234.729   32.305   56.368  2.83  563 DOU
274.8  250.919   29.982   61.656  3.18  564 SUM
274.8  208.388    7.169   38.145  3.33  644 JLL
274.8  180.689    2.776   22.641  1.71  726 DEG
274.8  304.975   38.398   53.659  3.31  727 ISR
274.8  198.845    0.793   33.964  3.30  728 PGE
274.8  273.694   -5.899   70.388  3.35  729 DCO
274.8  209.257    6.449   40.316  2.51  747 JKL
274.8  260.573  -59.947   43.114  3.41  784 KVE
274.8  277.374  -59.132   46.329  3.43  785 TCD
274.8  209.905  -38.063   42.306  3.47  786 SXP
274.8  306.943   80.823   26.345  3.26  843 DMD
275.0  242.517   20.497   62.897  1.57   20 COM
275.0  191.195    1.900   28.570  3.09   96 NCC
275.0  189.504   -4.926   27.480  2.76   97 SCC
275.0  271.791  -12.550   69.930  3.43  101 PIH
275.0  219.275   23.914   50.942  3.00  252 ALY
275.0  207.161   -9.220   36.660  3.07  253 CMI
275.0  186.437    2.491   25.914  2.62  256 ORN
275.0  184.256   -5.501   24.554  2.49  257 ORS
275.0  175.188   -8.746   19.581  3.52  288 DSA
275.0  175.870  -47.608   24.616  3.69  308 PIP
275.0  271.332  -43.304   58.575  3.27  318 MVE
275.0  327.397   16.380   45.256  3.05  330 SSE
275.0  288.424   -6.018   68.926  1.50  335 XVI
275.0  260.413  -30.606   63.827  3.32  340 TPY
275.0  209.971  -30.126   43.417  2.99  395 GCM
275.0  292.914   15.357   66.194  3.37  428 DSV
275.0  283.541   19.205   68.008  2.09  502 DRV
275.0  210.000   -6.933   40.768  2.90  515 OLE
275.0  235.532  -13.873   61.356  1.50  529 EHY
275.0  246.708  -13.397   66.777  1.97  561 SSX
275.0  234.747   32.328   56.370  2.81  563 DOU
275.0  250.897   29.996   61.635  3.14  564 SUM
275.0  208.361    7.174   38.123  3.32  644 JLL
275.0  305.138   38.393   53.605  3.34  727 ISR
275.0  198.822    0.814   33.973  3.33  728 PGE
275.0  273.619   -5.851   70.379  3.32  729 DCO
275.0  209.245    6.449   40.303  2.51  747 JKL
275.0  260.627  -59.920   43.116  3.35  784 KVE
275.0  277.450  -59.081   46.378  3.45  785 TCD
275.0  209.811  -38.122   42.256  3.44  786 SXP
275.0  307.341   80.775   26.366  3.28  843 DMD
275.0  275.168   15.226   68.797  3.00  885 DEV
275.2  242.506   20.482   62.897  1.56   20 COM
275.2  191.171    1.906   28.559  3.09   96 NCC
275.2  189.490   -4.923   27.475  2.78   97 SCC
275.2  271.745  -12.536   69.935  3.44  101 PIH
275.2  219.307   23.919   50.964  3.00  252 ALY
275.2  207.145   -9.223   36.644  3.07  253 CMI
275.2  186.394    2.493   25.895  2.60  256 ORN
275.2  184.214   -5.506   24.534  2.49  257 ORS
275.2  175.157   -8.751   19.574  3.53  288 DSA
275.2  175.930  -47.748   24.640  3.68  308 PIP
275.2  271.396  -43.254   58.631  3.27  318 MVE
275.2  327.330   16.373   45.302  3.03  330 SSE
275.2  288.372   -6.031   68.939  1.50  335 XVI
275.2  260.429  -30.569   63.841  3.31  340 TPY
275.2  209.964  -30.131   43.419  2.98  395 GCM
275.2  292.889   15.380   66.195  3.40  428 DSV
275.2  283.514   19.249   68.008  2.09  502 DRV
275.2  209.999   -6.926   40.765  2.91  515 OLE
275.2  235.506  -13.864   61.345  1.50  529 EHY
275.2  246.708  -13.375   66.803  1.97  561 SSX
275.2  234.764   32.350   56.373  2.78  563 DOU
275.2  250.874   30.010   61.614  3.10  564 SUM
275.2  208.335    7.178   38.100  3.32  644 JLL
275.2  305.302   38.387   53.551  3.38  727 ISR
275.2  198.799    0.835   33.983  3.36  728 PGE
275.2  273.544   -5.803   70.370  3.29  729 DCO
275.2  209.232    6.450   40.289  2.51  747 JKL
275.2  260.680  -59.893   43.119  3.30  784 KVE
275.2  277.525  -59.030   46.427  3.47  785 TCD
275.2  209.718  -38.182   42.206  3.41  786 SXP
275.2  307.739   80.726   26.387  3.29  843 DMD
275.2  275.178   15.255   68.813  3.00  885 DEV
275.2  294.124   29.563   60.586  3.00  887 DZB
275.4  242.496   20.467   62.897  1.56   20 COM
275.4  191.147    1.911   28.548  3.09   96 NCC
275.4  189.477   -4.921   27.470  2.79   97 SCC
275.4  271.700  -12.522   69.941  3.44  101 PIH
275.4  219.340   23.925   50.986  3.00  252 ALY
275.4  207.129   -9.226   36.629  3.07  253 CMI
275.4  186.352    2.495   25.875  2.59  256 ORN
275.4  175.127   -8.756   19.568  3.54  288 DSA
275.4  175.989  -47.888   24.663  3.68  308 PIP
275.4  271.460  -43.203   58.686  3.27  318 MVE
275.4  327.262   16.365   45.348  3.01  330 SSE
275.4  288.320   -6.044   68.951  1.50  335 XVI
275.4  260.446  -30.531   63.854  3.30  340 TPY
275.4  209.957  -30.137   43.421  2.96  395 GCM
275.4  292.865   15.402   66.195  3.42  428 DSV
275.4  283.488   19.294   68.008  2.09  502 DRV
275.4  209.998   -6.918   40.763  2.92  515 OLE
275.4  235.479  -13.855   61.335  1.50  529 EHY
275.4  246.708  -13.354   66.829  1.97  561 SSX
275.4  234.782   32.372   56.376  2.75  563 DOU
275.4  250.851   30.024   61.593  3.06  564 SUM
275.4  208.308    7.183   38.077  3.31  644 JLL
275.4  305.465   38.382   53.497  3.41  727 ISR
275.4  198.776    0.856   33.992  3.39  728 PGE
275.4  273.469   -5.755   70.361  3.26  729 DCO
275.4  209.219    6.451   40.276  2.51  747 JKL
275.4  260.734  -59.865   43.121  3.24  784 KVE
275.4  277.601  -58.980   46.475  3.49  785 TCD
275.4  209.625  -38.241   42.156  3.39  786 SXP
275.4  308.137   80.677   26.408  3.31  843 DMD
275.4  275.188   15.285   68.829  3.00  885 DEV
275.4  294.105   29.564   60.562  3.00  887 DZB
275.6  242.485   20.452   62.897  1.55   20 COM
275.6  191.123    1.916   28.537  3.09   96 NCC
275.6  189.463   -4.918   27.465  2.80   97 SCC
275.6  271.654  -12.507   69.946  3.44  101 PIH
275.6  219.373   23.931   51.008  3.00  252 ALY
275.6  207.112   -9.229   36.613  3.07  253 CMI
275.6  186.310    2.496   25.855  2.57  256 ORN
275.6  175.097   -8.761   19.561  3.55  288 DSA
275.6  176.049  -48.028   24.686  3.67  308 PIP
275.6  271.524  -43.153   58.742  3.27  318 MVE
275.6  327.195   16.357   45.395  3.00  330 SSE
275.6  288.268   -6.057   68.963  1.50  335 XVI
275.6  260.463  -30.493   63.868  3.28  340 TPY
275.6  209.950  -30.142   43.423  2.94  395 GCM
275.6  292.841   15.425   66.195  3.44  428 DSV
275.6  283.461   19.338   68.008  2.09  502 DRV
275.6  209.996   -6.911   40.760  2.93  515 OLE
275.6  235.453  -13.845   61.324  1.50  529 EHY
275.6  246.708  -13.332   66.855  1.97  561 SSX
